Year,Week,VCI,TCI,VHI,Province_ID,Province_Name
1992,15,26.65,45.42,36.04,1,Cherkasy
1992,16,29.19,47.98,38.59,1,Cherkasy
1992,17,33.72,49.81,41.76,1,Cherkasy
1992,18,39.56,51.66,45.61,1,Cherkasy
1992,19,40.01,57.33,48.67,1,Cherkasy
1992,20,37.08,61.01,49.05,1,Cherkasy
1992,21,33.69,61.85,47.77,1,Cherkasy
1992,22,29.56,63.16,46.36,1,Cherkasy
1992,23,28.51,64.58,46.54,1,Cherkasy
1992,24,35.05,64.68,49.87,1,Cherkasy
1992,25,44.2,61.79,53.0,1,Cherkasy
1992,26,49.72,55.57,52.64,1,Cherkasy
1992,27,52.91,49.71,51.31,1,Cherkasy
1992,28,54.34,42.55,48.44,1,Cherkasy
1992,29,51.95,35.17,43.56,1,Cherkasy
1992,30,47.76,29.9,38.83,1,Cherkasy
1992,31,41.99,22.88,32.44,1,Cherkasy
1992,32,37.35,17.42,27.39,1,Cherkasy
1992,33,32.5,12.48,22.49,1,Cherkasy
1992,34,27.65,11.9,19.77,1,Cherkasy
1992,35,24.53,17.39,20.96,1,Cherkasy
1992,36,20.84,31.88,26.36,1,Cherkasy
1992,37,18.37,45.06,31.72,1,Cherkasy
1992,38,14.25,54.07,34.16,1,Cherkasy
1992,39,10.33,67.96,39.14,1,Cherkasy
1992,40,8.62,80.19,44.4,1,Cherkasy
1992,41,8.63,82.22,45.43,1,Cherkasy
1992,42,8.04,80.02,44.03,1,Cherkasy
1992,43,6.56,76.96,41.76,1,Cherkasy
1992,44,6.32,65.98,36.15,1,Cherkasy
1992,45,9.07,58.12,33.59,1,Cherkasy
1992,46,12.51,53.94,33.23,1,Cherkasy
1992,47,16.48,53.9,35.19,1,Cherkasy
1992,48,22.03,52.89,37.46,1,Cherkasy
1992,49,24.13,53.53,38.83,1,Cherkasy
1992,50,28.48,49.08,38.78,1,Cherkasy
1992,51,36.15,40.87,38.51,1,Cherkasy
1992,52,41.34,36.01,38.68,1,Cherkasy
1993,1,44.37,31.72,38.04,1,Cherkasy
1993,2,46.29,28.41,37.35,1,Cherkasy
1993,3,48.74,23.86,36.3,1,Cherkasy
1993,4,51.32,20.36,35.84,1,Cherkasy
1993,5,51.18,22.66,36.92,1,Cherkasy
1993,6,46.71,32.44,39.57,1,Cherkasy
1993,7,39.08,41.82,40.45,1,Cherkasy
1993,8,32.03,52.64,42.34,1,Cherkasy
1993,9,27.02,63.88,45.45,1,Cherkasy
1993,10,20.96,78.18,49.57,1,Cherkasy
1993,11,16.04,86.78,51.41,1,Cherkasy
1993,12,13.97,90.46,52.21,1,Cherkasy
1993,13,11.5,91.79,51.65,1,Cherkasy
1993,14,10.16,92.82,51.49,1,Cherkasy
1993,15,11.15,92.2,51.67,1,Cherkasy
1993,16,15.57,86.0,50.78,1,Cherkasy
1993,17,22.33,76.91,49.62,1,Cherkasy
1993,18,28.7,74.5,51.6,1,Cherkasy
1993,19,33.74,79.8,56.77,1,Cherkasy
1993,20,38.35,77.36,57.86,1,Cherkasy
1993,21,44.97,72.9,58.94,1,Cherkasy
1993,22,52.17,69.64,60.91,1,Cherkasy
1993,23,58.25,68.43,63.34,1,Cherkasy
1993,24,63.2,70.65,66.92,1,Cherkasy
1993,25,67.97,73.3,70.63,1,Cherkasy
1993,26,68.88,74.08,71.48,1,Cherkasy
1993,27,70.95,72.16,71.55,1,Cherkasy
1993,28,74.03,66.7,70.37,1,Cherkasy
1993,29,76.33,61.67,69.0,1,Cherkasy
1993,30,78.26,57.39,67.83,1,Cherkasy
1993,31,78.64,57.74,68.19,1,Cherkasy
1993,32,75.8,61.27,68.53,1,Cherkasy
1993,33,70.22,66.14,68.18,1,Cherkasy
1993,34,63.75,72.9,68.32,1,Cherkasy
1993,35,61.77,74.1,67.93,1,Cherkasy
1993,36,60.33,77.13,68.73,1,Cherkasy
1993,37,57.19,76.89,67.04,1,Cherkasy
1993,38,49.36,74.75,62.05,1,Cherkasy
1993,39,39.86,69.83,54.84,1,Cherkasy
1993,40,30.63,68.01,49.32,1,Cherkasy
1993,41,23.79,66.75,45.27,1,Cherkasy
1993,42,21.48,65.27,43.37,1,Cherkasy
1993,43,23.29,61.68,42.49,1,Cherkasy
1993,44,27.46,53.08,40.27,1,Cherkasy
1993,45,28.61,43.57,36.09,1,Cherkasy
1993,46,32.61,37.08,34.85,1,Cherkasy
1993,47,38.55,31.69,35.12,1,Cherkasy
1993,48,45.97,27.88,36.92,1,Cherkasy
1993,49,49.95,24.65,37.3,1,Cherkasy
1993,50,54.19,18.82,36.51,1,Cherkasy
1993,51,58.61,12.85,35.73,1,Cherkasy
1993,52,61.29,10.85,36.07,1,Cherkasy
1994,1,64.8,11.66,38.23,1,Cherkasy
1994,2,69.68,14.32,42.0,1,Cherkasy
1994,3,70.19,18.63,44.41,1,Cherkasy
1994,4,68.96,25.18,47.07,1,Cherkasy
1994,5,64.01,33.96,48.98,1,Cherkasy
1994,6,55.14,41.59,48.36,1,Cherkasy
1994,7,47.05,45.63,46.34,1,Cherkasy
1994,8,42.21,44.89,43.55,1,Cherkasy
1994,9,39.94,46.84,43.39,1,Cherkasy
1994,10,37.29,45.12,41.2,1,Cherkasy
1994,11,35.03,39.76,37.39,1,Cherkasy
1994,12,33.78,36.94,35.36,1,Cherkasy
1994,13,35.99,32.68,34.34,1,Cherkasy
1994,14,37.96,28.24,33.1,1,Cherkasy
1994,15,41.07,24.74,32.9,1,Cherkasy
1994,16,46.15,23.88,35.02,1,Cherkasy
1994,17,53.09,27.13,40.11,1,Cherkasy
1994,18,58.34,38.17,48.26,1,Cherkasy
1994,19,59.73,55.18,57.45,1,Cherkasy
1994,20,60.09,67.08,63.58,1,Cherkasy
1994,21,61.55,75.54,68.55,1,Cherkasy
1994,22,65.86,81.65,73.75,1,Cherkasy
1994,23,73.0,82.22,77.61,1,Cherkasy
1994,24,79.82,80.07,79.94,1,Cherkasy
1994,25,83.67,75.15,79.41,1,Cherkasy
1994,26,83.81,67.68,75.74,1,Cherkasy
1994,27,79.55,64.9,72.23,1,Cherkasy
1994,28,72.52,63.34,67.93,1,Cherkasy
1994,29,64.49,59.35,61.92,1,Cherkasy
1994,30,57.06,58.57,57.82,1,Cherkasy
1994,31,48.14,60.25,54.2,1,Cherkasy
1994,32,38.68,63.61,51.14,1,Cherkasy
1994,33,32.02,68.52,50.27,1,Cherkasy
1994,34,30.13,70.71,50.42,1,Cherkasy
1994,35,33.18,66.94,50.06,1,Cherkasy
1994,36,47.87,47.86,47.87,1,Cherkasy
1994,37,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,38,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,39,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,40,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,41,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,42,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,43,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,44,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,45,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,46,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,47,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,48,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,49,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,50,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,51,-1.0,-1.0,47.261967063129006,1,Cherkasy
1994,52,-1.0,-1.0,47.261967063129006,1,Cherkasy
1995,1,-1.0,-1.0,47.261967063129006,1,Cherkasy
1995,2,-1.0,-1.0,47.261967063129006,1,Cherkasy
1995,3,-1.0,-1.0,47.261967063129006,1,Cherkasy
1995,4,41.41,50.63,46.02,1,Cherkasy
1995,5,41.24,40.46,40.85,1,Cherkasy
1995,6,41.46,33.55,37.51,1,Cherkasy
1995,7,43.17,25.95,34.56,1,Cherkasy
1995,8,47.84,18.01,32.93,1,Cherkasy
1995,9,50.63,15.17,32.9,1,Cherkasy
1995,10,51.68,14.98,33.33,1,Cherkasy
1995,11,50.72,14.66,32.69,1,Cherkasy
1995,12,49.23,21.22,35.23,1,Cherkasy
1995,13,47.87,28.47,38.17,1,Cherkasy
1995,14,48.2,29.81,39.01,1,Cherkasy
1995,15,47.69,33.13,40.41,1,Cherkasy
1995,16,48.12,33.23,40.68,1,Cherkasy
1995,17,49.46,41.27,45.37,1,Cherkasy
1995,18,54.09,47.56,50.83,1,Cherkasy
1995,19,58.14,49.95,54.04,1,Cherkasy
1995,20,60.18,50.91,55.55,1,Cherkasy
1995,21,63.46,48.56,56.01,1,Cherkasy
1995,22,68.51,42.24,55.37,1,Cherkasy
1995,23,71.9,39.4,55.65,1,Cherkasy
1995,24,74.06,42.3,58.18,1,Cherkasy
1995,25,72.9,47.37,60.13,1,Cherkasy
1995,26,70.24,48.81,59.53,1,Cherkasy
1995,27,66.02,49.11,57.57,1,Cherkasy
1995,28,65.03,48.12,56.58,1,Cherkasy
1995,29,62.06,49.13,55.59,1,Cherkasy
1995,30,60.42,50.4,55.41,1,Cherkasy
1995,31,59.14,51.71,55.43,1,Cherkasy
1995,32,58.5,51.0,54.75,1,Cherkasy
1995,33,57.02,48.58,52.8,1,Cherkasy
1995,34,57.58,45.24,51.41,1,Cherkasy
1995,35,59.25,42.01,50.63,1,Cherkasy
1995,36,63.86,40.11,51.99,1,Cherkasy
1995,37,66.76,42.39,54.58,1,Cherkasy
1995,38,70.48,47.35,58.92,1,Cherkasy
1995,39,74.19,44.78,59.48,1,Cherkasy
1995,40,76.77,40.65,58.71,1,Cherkasy
1995,41,77.86,34.48,56.17,1,Cherkasy
1995,42,74.2,33.57,53.88,1,Cherkasy
1995,43,64.93,39.94,52.43,1,Cherkasy
1995,44,46.72,42.82,44.77,1,Cherkasy
1995,45,32.04,47.23,39.64,1,Cherkasy
1995,46,23.41,49.27,36.34,1,Cherkasy
1995,47,19.41,48.66,34.04,1,Cherkasy
1995,48,16.11,48.72,32.42,1,Cherkasy
1995,49,12.54,49.96,31.25,1,Cherkasy
1995,50,7.61,50.17,28.89,1,Cherkasy
1995,51,3.9,51.07,27.49,1,Cherkasy
1995,52,2.25,55.38,28.81,1,Cherkasy
1996,1,1.91,59.48,30.69,1,Cherkasy
1996,2,1.7,61.99,31.85,1,Cherkasy
1996,3,1.42,62.64,32.03,1,Cherkasy
1996,4,1.41,66.39,33.9,1,Cherkasy
1996,5,1.34,69.83,35.58,1,Cherkasy
1996,6,1.02,77.33,39.18,1,Cherkasy
1996,7,0.84,82.26,41.55,1,Cherkasy
1996,8,0.72,83.0,41.86,1,Cherkasy
1996,9,0.59,86.18,43.39,1,Cherkasy
1996,10,0.71,86.53,43.62,1,Cherkasy
1996,11,1.05,85.32,43.18,1,Cherkasy
1996,12,2.43,84.14,43.28,1,Cherkasy
1996,13,6.12,84.1,45.11,1,Cherkasy
1996,14,12.19,80.82,46.51,1,Cherkasy
1996,15,19.83,72.91,46.37,1,Cherkasy
1996,16,29.14,61.12,45.13,1,Cherkasy
1996,17,41.99,50.02,46.01,1,Cherkasy
1996,18,53.13,39.27,46.2,1,Cherkasy
1996,19,62.82,38.83,50.82,1,Cherkasy
1996,20,69.66,29.5,49.58,1,Cherkasy
1996,21,73.61,19.94,46.77,1,Cherkasy
1996,22,72.04,18.06,45.05,1,Cherkasy
1996,23,70.5,13.66,42.08,1,Cherkasy
1996,24,69.88,9.85,39.87,1,Cherkasy
1996,25,68.58,9.32,38.95,1,Cherkasy
1996,26,65.36,11.54,38.45,1,Cherkasy
1996,27,59.65,19.0,39.32,1,Cherkasy
1996,28,56.13,28.51,42.32,1,Cherkasy
1996,29,51.04,37.67,44.35,1,Cherkasy
1996,30,45.67,47.79,46.73,1,Cherkasy
1996,31,42.85,53.4,48.12,1,Cherkasy
1996,32,40.78,57.84,49.31,1,Cherkasy
1996,33,40.71,61.93,51.32,1,Cherkasy
1996,34,37.84,68.14,52.99,1,Cherkasy
1996,35,33.28,75.68,54.48,1,Cherkasy
1996,36,33.22,85.61,59.42,1,Cherkasy
1996,37,39.64,88.35,64.0,1,Cherkasy
1996,38,45.61,82.96,64.29,1,Cherkasy
1996,39,48.06,73.48,60.77,1,Cherkasy
1996,40,45.26,64.3,54.78,1,Cherkasy
1996,41,44.23,50.24,47.24,1,Cherkasy
1996,42,39.5,47.11,43.3,1,Cherkasy
1996,43,34.48,47.8,41.14,1,Cherkasy
1996,44,31.06,42.77,36.91,1,Cherkasy
1996,45,26.75,46.07,36.41,1,Cherkasy
1996,46,21.67,55.33,38.5,1,Cherkasy
1996,47,15.43,64.87,40.15,1,Cherkasy
1996,48,10.88,68.57,39.73,1,Cherkasy
1996,49,7.92,65.72,36.82,1,Cherkasy
1996,50,9.86,56.8,33.33,1,Cherkasy
1996,51,16.91,45.97,31.44,1,Cherkasy
1996,52,20.56,39.79,30.17,1,Cherkasy
1997,1,26.45,34.72,30.59,1,Cherkasy
1997,2,31.25,32.68,31.96,1,Cherkasy
1997,3,35.98,30.63,33.3,1,Cherkasy
1997,4,42.92,24.79,33.85,1,Cherkasy
1997,5,53.23,20.44,36.83,1,Cherkasy
1997,6,59.61,19.43,39.52,1,Cherkasy
1997,7,59.81,17.06,38.44,1,Cherkasy
1997,8,57.92,15.54,36.73,1,Cherkasy
1997,9,55.53,16.89,36.21,1,Cherkasy
1997,10,52.37,18.04,35.2,1,Cherkasy
1997,11,51.1,13.36,32.23,1,Cherkasy
1997,12,47.74,13.95,30.84,1,Cherkasy
1997,13,46.83,15.39,31.11,1,Cherkasy
1997,14,43.78,18.04,30.91,1,Cherkasy
1997,15,39.48,22.98,31.23,1,Cherkasy
1997,16,38.08,29.02,33.55,1,Cherkasy
1997,17,39.94,34.25,37.09,1,Cherkasy
1997,18,40.52,43.6,42.06,1,Cherkasy
1997,19,40.42,52.18,46.3,1,Cherkasy
1997,20,40.57,54.89,47.73,1,Cherkasy
1997,21,42.12,61.51,51.82,1,Cherkasy
1997,22,44.91,70.63,57.77,1,Cherkasy
1997,23,54.33,71.27,62.8,1,Cherkasy
1997,24,69.14,68.4,68.77,1,Cherkasy
1997,25,78.35,69.21,73.78,1,Cherkasy
1997,26,81.76,71.31,76.53,1,Cherkasy
1997,27,78.01,80.08,79.05,1,Cherkasy
1997,28,73.4,88.71,81.06,1,Cherkasy
1997,29,71.81,91.6,81.7,1,Cherkasy
1997,30,72.0,92.94,82.47,1,Cherkasy
1997,31,70.96,93.6,82.28,1,Cherkasy
1997,32,69.71,95.18,82.45,1,Cherkasy
1997,33,70.43,95.5,82.96,1,Cherkasy
1997,34,71.61,94.79,83.2,1,Cherkasy
1997,35,73.99,93.42,83.7,1,Cherkasy
1997,36,77.87,89.0,83.44,1,Cherkasy
1997,37,81.2,83.48,82.34,1,Cherkasy
1997,38,80.66,80.36,80.51,1,Cherkasy
1997,39,73.45,81.35,77.4,1,Cherkasy
1997,40,65.11,81.49,73.3,1,Cherkasy
1997,41,60.53,76.25,68.39,1,Cherkasy
1997,42,61.23,67.24,64.24,1,Cherkasy
1997,43,62.05,61.69,61.87,1,Cherkasy
1997,44,59.58,53.73,56.65,1,Cherkasy
1997,45,49.58,51.23,50.4,1,Cherkasy
1997,46,37.93,53.32,45.63,1,Cherkasy
1997,47,33.21,54.6,43.9,1,Cherkasy
1997,48,30.97,60.53,45.75,1,Cherkasy
1997,49,32.09,64.67,48.38,1,Cherkasy
1997,50,35.76,63.44,49.6,1,Cherkasy
1997,51,40.91,57.81,49.36,1,Cherkasy
1997,52,43.87,52.02,47.95,1,Cherkasy
1998,1,47.3,43.46,45.38,1,Cherkasy
1998,2,53.63,35.64,44.64,1,Cherkasy
1998,3,59.37,27.61,43.49,1,Cherkasy
1998,4,63.27,22.35,42.81,1,Cherkasy
1998,5,62.41,23.09,42.75,1,Cherkasy
1998,6,58.26,24.93,41.6,1,Cherkasy
1998,7,52.11,27.36,39.74,1,Cherkasy
1998,8,47.11,29.62,38.37,1,Cherkasy
1998,9,39.91,38.67,39.29,1,Cherkasy
1998,10,33.12,51.17,42.15,1,Cherkasy
1998,11,27.06,60.27,43.67,1,Cherkasy
1998,12,23.47,69.38,46.43,1,Cherkasy
1998,13,23.36,76.27,49.81,1,Cherkasy
1998,14,25.76,78.94,52.35,1,Cherkasy
1998,15,33.72,78.73,56.22,1,Cherkasy
1998,16,43.56,73.63,58.59,1,Cherkasy
1998,17,53.43,71.09,62.26,1,Cherkasy
1998,18,56.23,75.75,65.99,1,Cherkasy
1998,19,55.86,74.59,65.22,1,Cherkasy
1998,20,55.84,67.28,61.56,1,Cherkasy
1998,21,58.7,60.27,59.49,1,Cherkasy
1998,22,60.91,59.56,60.23,1,Cherkasy
1998,23,63.51,58.6,61.06,1,Cherkasy
1998,24,64.5,58.69,61.59,1,Cherkasy
1998,25,64.23,62.59,63.41,1,Cherkasy
1998,26,61.14,66.19,63.66,1,Cherkasy
1998,27,59.48,68.84,64.16,1,Cherkasy
1998,28,64.28,64.91,64.59,1,Cherkasy
1998,29,69.57,58.75,64.16,1,Cherkasy
1998,30,73.94,56.29,65.12,1,Cherkasy
1998,31,72.48,57.37,64.92,1,Cherkasy
1998,32,70.52,59.12,64.82,1,Cherkasy
1998,33,68.9,63.29,66.09,1,Cherkasy
1998,34,68.82,65.09,66.96,1,Cherkasy
1998,35,73.62,56.98,65.3,1,Cherkasy
1998,36,75.52,53.38,64.45,1,Cherkasy
1998,37,77.86,52.44,65.15,1,Cherkasy
1998,38,79.99,52.49,66.24,1,Cherkasy
1998,39,80.81,59.71,70.26,1,Cherkasy
1998,40,79.39,67.98,73.68,1,Cherkasy
1998,41,77.72,67.91,72.81,1,Cherkasy
1998,42,75.7,63.73,69.71,1,Cherkasy
1998,43,74.45,60.9,67.67,1,Cherkasy
1998,44,67.67,61.47,64.57,1,Cherkasy
1998,45,56.11,63.76,59.94,1,Cherkasy
1998,46,41.44,74.36,57.9,1,Cherkasy
1998,47,35.37,79.42,57.39,1,Cherkasy
1998,48,32.76,79.09,55.93,1,Cherkasy
1998,49,27.75,76.08,51.91,1,Cherkasy
1998,50,26.69,71.86,49.28,1,Cherkasy
1998,51,27.03,63.29,45.16,1,Cherkasy
1998,52,25.82,57.2,41.51,1,Cherkasy
1999,1,24.75,52.74,38.74,1,Cherkasy
1999,2,26.24,52.62,39.43,1,Cherkasy
1999,3,29.57,56.68,43.12,1,Cherkasy
1999,4,32.53,63.8,48.17,1,Cherkasy
1999,5,33.79,71.91,52.85,1,Cherkasy
1999,6,34.21,75.11,54.66,1,Cherkasy
1999,7,34.8,74.55,54.68,1,Cherkasy
1999,8,34.96,72.9,53.93,1,Cherkasy
1999,9,36.0,69.32,52.66,1,Cherkasy
1999,10,37.68,64.63,51.15,1,Cherkasy
1999,11,42.3,54.25,48.28,1,Cherkasy
1999,12,49.16,43.19,46.17,1,Cherkasy
1999,13,56.78,37.08,46.93,1,Cherkasy
1999,14,62.29,33.82,48.05,1,Cherkasy
1999,15,67.47,34.24,50.86,1,Cherkasy
1999,16,71.18,34.89,53.03,1,Cherkasy
1999,17,74.43,41.36,57.89,1,Cherkasy
1999,18,78.07,51.84,64.95,1,Cherkasy
1999,19,80.36,54.41,67.39,1,Cherkasy
1999,20,82.56,50.38,66.47,1,Cherkasy
1999,21,84.33,42.98,63.66,1,Cherkasy
1999,22,83.98,36.21,60.1,1,Cherkasy
1999,23,82.45,32.1,57.28,1,Cherkasy
1999,24,79.69,28.2,53.94,1,Cherkasy
1999,25,75.63,25.44,50.54,1,Cherkasy
1999,26,69.3,25.48,47.39,1,Cherkasy
1999,27,62.44,29.5,45.97,1,Cherkasy
1999,28,59.33,32.54,45.94,1,Cherkasy
1999,29,55.4,36.87,46.13,1,Cherkasy
1999,30,51.72,43.51,47.61,1,Cherkasy
1999,31,47.7,51.18,49.44,1,Cherkasy
1999,32,46.09,55.96,51.03,1,Cherkasy
1999,33,48.33,53.36,50.84,1,Cherkasy
1999,34,51.69,48.87,50.28,1,Cherkasy
1999,35,54.4,46.22,50.31,1,Cherkasy
1999,36,57.27,37.7,47.48,1,Cherkasy
1999,37,57.17,25.83,41.5,1,Cherkasy
1999,38,50.85,20.24,35.55,1,Cherkasy
1999,39,39.85,25.94,32.9,1,Cherkasy
1999,40,28.36,39.77,34.07,1,Cherkasy
1999,41,21.9,57.16,39.53,1,Cherkasy
1999,42,20.74,58.93,39.83,1,Cherkasy
1999,43,20.86,56.13,38.5,1,Cherkasy
1999,44,20.56,52.32,36.44,1,Cherkasy
1999,45,18.95,52.47,35.71,1,Cherkasy
1999,46,15.8,51.67,33.73,1,Cherkasy
1999,47,11.55,50.42,30.99,1,Cherkasy
1999,48,10.28,53.43,31.85,1,Cherkasy
1999,49,11.67,56.61,34.14,1,Cherkasy
1999,50,12.79,54.85,33.82,1,Cherkasy
1999,51,13.86,50.42,32.14,1,Cherkasy
1999,52,15.12,50.41,32.76,1,Cherkasy
2000,1,20.04,51.54,35.79,1,Cherkasy
2000,2,21.97,53.81,37.89,1,Cherkasy
2000,3,22.44,52.47,37.46,1,Cherkasy
2000,4,23.37,49.86,36.62,1,Cherkasy
2000,5,23.87,51.39,37.63,1,Cherkasy
2000,6,23.17,53.81,38.49,1,Cherkasy
2000,7,20.14,52.84,36.49,1,Cherkasy
2000,8,19.54,51.37,35.46,1,Cherkasy
2000,9,21.12,52.87,36.99,1,Cherkasy
2000,10,20.95,56.47,38.71,1,Cherkasy
2000,11,20.73,52.91,36.82,1,Cherkasy
2000,12,20.62,48.94,34.78,1,Cherkasy
2000,13,22.13,45.21,33.67,1,Cherkasy
2000,14,24.64,39.42,32.03,1,Cherkasy
2000,15,29.8,34.96,32.38,1,Cherkasy
2000,16,38.27,33.68,35.97,1,Cherkasy
2000,17,50.76,35.54,43.15,1,Cherkasy
2000,18,58.99,45.14,52.06,1,Cherkasy
2000,19,59.33,55.46,57.4,1,Cherkasy
2000,20,58.12,56.94,57.53,1,Cherkasy
2000,21,59.33,54.06,56.7,1,Cherkasy
2000,22,60.12,51.46,55.79,1,Cherkasy
2000,23,62.91,50.66,56.79,1,Cherkasy
2000,24,68.62,51.26,59.94,1,Cherkasy
2000,25,72.46,53.05,62.76,1,Cherkasy
2000,26,71.12,56.96,64.04,1,Cherkasy
2000,27,67.91,62.68,65.3,1,Cherkasy
2000,28,64.88,70.67,67.78,1,Cherkasy
2000,29,63.15,77.59,70.37,1,Cherkasy
2000,30,63.64,79.89,71.76,1,Cherkasy
2000,31,60.02,84.08,72.05,1,Cherkasy
2000,32,54.52,87.42,70.97,1,Cherkasy
2000,33,51.56,86.09,68.82,1,Cherkasy
2000,34,43.89,87.58,65.73,1,Cherkasy
2000,35,33.97,90.52,62.24,1,Cherkasy
2000,36,28.5,90.87,59.68,1,Cherkasy
2000,37,29.63,87.6,58.62,1,Cherkasy
2000,38,33.08,77.23,55.15,1,Cherkasy
2000,39,34.13,58.45,46.29,1,Cherkasy
2000,40,33.2,35.06,34.13,1,Cherkasy
2000,41,31.17,18.86,25.02,1,Cherkasy
2000,42,28.1,12.22,20.16,1,Cherkasy
2000,43,26.63,12.58,19.6,1,Cherkasy
2000,44,19.37,9.91,14.64,1,Cherkasy
2000,45,14.21,9.43,11.82,1,Cherkasy
2000,46,14.52,7.1,10.81,1,Cherkasy
2000,47,14.5,6.86,10.68,1,Cherkasy
2000,48,15.46,9.14,12.3,1,Cherkasy
2000,49,17.49,10.98,14.24,1,Cherkasy
2000,50,19.58,11.85,15.71,1,Cherkasy
2000,51,22.75,12.15,17.45,1,Cherkasy
2000,52,30.77,14.04,22.41,1,Cherkasy
2001,1,65.29,15.79,40.54,1,Cherkasy
2001,2,75.76,20.8,48.28,1,Cherkasy
2001,3,73.65,25.8,49.73,1,Cherkasy
2001,4,70.7,27.31,49.01,1,Cherkasy
2001,5,65.66,29.12,47.39,1,Cherkasy
2001,6,64.09,30.85,47.47,1,Cherkasy
2001,7,61.06,31.5,46.28,1,Cherkasy
2001,8,60.77,28.62,44.7,1,Cherkasy
2001,9,63.32,26.66,44.99,1,Cherkasy
2001,10,68.32,23.84,46.08,1,Cherkasy
2001,11,76.07,18.75,47.41,1,Cherkasy
2001,12,78.74,19.04,48.89,1,Cherkasy
2001,13,81.24,19.02,50.13,1,Cherkasy
2001,14,81.73,19.97,50.85,1,Cherkasy
2001,15,77.96,26.57,52.27,1,Cherkasy
2001,16,75.59,33.47,54.53,1,Cherkasy
2001,17,76.81,40.59,58.7,1,Cherkasy
2001,18,80.82,54.72,67.77,1,Cherkasy
2001,19,84.04,68.68,76.36,1,Cherkasy
2001,20,85.06,75.46,80.26,1,Cherkasy
2001,21,82.29,81.57,81.93,1,Cherkasy
2001,22,77.48,86.7,82.09,1,Cherkasy
2001,23,72.61,88.68,80.65,1,Cherkasy
2001,24,71.8,86.46,79.13,1,Cherkasy
2001,25,71.22,82.26,76.74,1,Cherkasy
2001,26,70.71,73.81,72.26,1,Cherkasy
2001,27,71.05,61.79,66.42,1,Cherkasy
2001,28,69.89,53.3,61.6,1,Cherkasy
2001,29,68.34,48.78,58.56,1,Cherkasy
2001,30,66.12,45.95,56.03,1,Cherkasy
2001,31,62.03,44.17,53.1,1,Cherkasy
2001,32,55.91,46.1,51.01,1,Cherkasy
2001,33,50.16,46.86,48.51,1,Cherkasy
2001,34,45.32,46.16,45.74,1,Cherkasy
2001,35,42.26,48.38,45.32,1,Cherkasy
2001,36,43.69,47.95,45.82,1,Cherkasy
2001,37,46.29,48.92,47.61,1,Cherkasy
2001,38,48.35,44.09,46.22,1,Cherkasy
2001,39,52.03,35.17,43.6,1,Cherkasy
2001,40,53.83,39.08,46.46,1,Cherkasy
2001,41,57.38,45.81,51.6,1,Cherkasy
2001,42,61.76,44.57,53.16,1,Cherkasy
2001,43,63.18,50.09,56.64,1,Cherkasy
2001,44,61.05,52.78,56.91,1,Cherkasy
2001,45,52.92,59.05,55.99,1,Cherkasy
2001,46,45.33,63.78,54.56,1,Cherkasy
2001,47,41.68,66.58,54.13,1,Cherkasy
2001,48,35.57,74.58,55.07,1,Cherkasy
2001,49,31.67,78.49,55.08,1,Cherkasy
2001,50,29.17,76.41,52.79,1,Cherkasy
2001,51,30.78,69.97,50.38,1,Cherkasy
2001,52,34.77,64.04,49.41,1,Cherkasy
2002,1,34.64,61.96,48.3,1,Cherkasy
2002,2,34.8,58.32,46.56,1,Cherkasy
2002,3,42.09,46.38,44.23,1,Cherkasy
2002,4,51.3,35.82,43.56,1,Cherkasy
2002,5,59.19,28.45,43.82,1,Cherkasy
2002,6,64.3,24.14,44.22,1,Cherkasy
2002,7,70.12,17.88,44.0,1,Cherkasy
2002,8,74.92,13.84,44.38,1,Cherkasy
2002,9,77.3,11.61,44.45,1,Cherkasy
2002,10,75.59,11.35,43.47,1,Cherkasy
2002,11,75.56,6.75,41.16,1,Cherkasy
2002,12,74.6,7.2,40.9,1,Cherkasy
2002,13,73.99,7.81,40.9,1,Cherkasy
2002,14,70.54,10.12,40.33,1,Cherkasy
2002,15,66.3,12.08,39.19,1,Cherkasy
2002,16,62.89,16.2,39.55,1,Cherkasy
2002,17,64.54,24.4,44.47,1,Cherkasy
2002,18,69.74,36.15,52.95,1,Cherkasy
2002,19,74.01,46.21,60.11,1,Cherkasy
2002,20,74.75,51.39,63.07,1,Cherkasy
2002,21,74.66,55.97,65.31,1,Cherkasy
2002,22,74.1,56.72,65.41,1,Cherkasy
2002,23,74.21,57.03,65.62,1,Cherkasy
2002,24,73.67,57.1,65.38,1,Cherkasy
2002,25,74.4,51.26,62.83,1,Cherkasy
2002,26,71.03,45.32,58.18,1,Cherkasy
